FREQ,TIME_FORMAT,TIME_PERIOD,STK_FLOW,UNIT,PARTNER,GEO,OBS_STATUS,OBS_VALUE,FREQ_DESC,TIME_FORMAT_DESC,TIME_PERIOD_DESC,OBS_STATUS_DESC,STK_FLOW_DESC,UNIT_DESC,PARTNER_DESC,GEO_DESC
A,P1Y,2016,EXP,PC_TOT,INT_EU28,IT,,6.5,Annual,Annual,Year 2016,No data,Exports,Percentage of total,Intra-EU28 (current composition),Italy
A,P1Y,2016,EXP,PC_TOT,INT_EU28,LT,,7.8,Annual,Annual,Year 2016,No data,Exports,Percentage of total,Intra-EU28 (current composition),Lithuania
A,P1Y,2016,EXP,PC_TOT,INT_EU28,LU,,14.1,Annual,Annual,Year 2016,No data,Exports,Percentage of total,Intra-EU28 (current composition),Luxembourg
A,P1Y,2016,EXP,PC_TOT,INT_EU28,LV,,9.7,Annual,Annual,Year 2016,No data,Exports,Percentage of total,Intra-EU28 (current composition),Latvia
A,P1Y,2016,EXP,PC_TOT,INT_EU28,MT,,9.6,Annual,Annual,Year 2016,No data,Exports,Percentage of total,Intra-EU28 (current composition),Malta
A,P1Y,2016,EXP,PC_TOT,INT_EU28,NL,,21.8,Annual,Annual,Year 2016,No data,Exports,Percentage of total,Intra-EU28,Netherlands
A,P1Y,2016,EXP,PC_TOT,INT_EU28,PL,,7.9,Annual,Annual,Year 2016,No data,Exports,Percentage of total,Intra-EU28,Poland
A,P1Y,2016,EXP,PC_TOT,INT_EU28,PT,,3.8,Annual,Annual,Year 2016,No data,Exports,Percentage of total,Intra-EU28 (current composition),Portugal
A,P1Y,2016,EXP,PC_TOT,INT_EU28,RO,,9.2,Annual,Annual,Year 2016,No data,Exports,Percentage of total,Intra-EU28 (current composition),Romania
A,P1Y,2016,EXP,PC_TOT,INT_EU28,SE,,10.6,Annual,Annual,Year 2016,No data,Exports,Percentage of total,Intra-EU28 (current composition),Sweden
A,P1Y,2016,EXP,PC_TOT,INT_EU28,SI,,4.8,Annual,Annual,Year 2016,No data,Exports,Percentage of total,Intra-EU28 (current composition),Slovenia
A,P1Y,2016,EXP,PC_TOT,INT_EU28,SK,,9.8,Annual,Annual,Year 2016,No data,Exports,Percentage of total,Intra-EU28 (current composition),Slovakia
A,P1Y,2016,EXP,PC_TOT,INT_EU28,UK,,12.7,Annual,Annual,Year 2016,No data,Exports,Percentage of total,Intra-EU28 (current composition),United Kingdom
A,P1Y,2016,EXP,PC_TOT,WORLD,AT,,13.9,Annual,Annual,Year 2016,No data,Exports,Percentage of total,All countries of the world,Austria
A,P1Y,2016,EXP,PC_TOT,WORLD,BE,,10,Annual,Annual,Year 2016,No data,Exports,Percentage of total,All countries of the world,Belgium
A,P1Y,2016,EXP,PC_TOT,WORLD,BG,,5.1,Annual,Annual,Year 2016,No data,Exports,Percentage of total,All countries of the world,Bulgaria
A,P1Y,2016,EXP,PC_TOT,WORLD,CY,,6.9,Annual,Annual,Year 2016,No data,Exports,Percentage of total,All countries of the world,Cyprus
A,P1Y,2016,EXP,PC_TOT,WORLD,CZ,,15,Annual,Annual,Year 2016,No data,Exports,Percentage of total,All countries of the world,Czechia
A,P1Y,2016,EXP,PC_TOT,WORLD,DE,,15.2,Annual,Annual,Year 2016,No data,Exports,Percentage of total,All countries of the world,Germany
A,P1Y,2016,EXP,PC_TOT,WORLD,DK,,10.6,Annual,Annual,Year 2016,No data,Exports,Percentage of total,All countries of the world,Denmark
A,P1Y,2016,EXP,PC_TOT,WORLD,EE,,15.6,Annual,Annual,Year 2016,No data,Exports,Percentage of total,All countries of the world,Estonia
A,P1Y,2016,EXP,PC_TOT,WORLD,EL,,5,Annual,Annual,Year 2016,No data,Exports,Percentage of total,All countries of the world,Greece
A,P1Y,2016,EXP,PC_TOT,WORLD,ES,,5.8,Annual,Annual,Year 2016,No data,Exports,Percentage of total,All countries of the world,Spain
A,P1Y,2016,EXP,PC_TOT,WORLD,FI,,6.8,Annual,Annual,Year 2016,No data,Exports,Percentage of total,All countries of the world,Finland
A,P1Y,2016,EXP,PC_TOT,WORLD,FR,,21.7,Annual,Annual,Year 2016,No data,Exports,Percentage of total,All countries of the world,France
A,P1Y,2016,EXP,PC_TOT,WORLD,HR,,9.7,Annual,Annual,Year 2016,No data,Exports,Percentage of total,All countries of the world,Croatia
A,P1Y,2016,EXP,PC_TOT,WORLD,HU,,15.9,Annual,Annual,Year 2016,No data,Exports,Percentage of total,All countries of the world,Hungary
A,P1Y,2016,EXP,PC_TOT,WORLD,IE,,28.7,Annual,Annual,Year 2016,No data,Exports,Percentage of total,All countries of the world,Ireland
A,P1Y,2016,EXP,PC_TOT,WORLD,IT,,7.1,Annual,Annual,Year 2016,No data,Exports,Percentage of total,All countries of the world,Italy
A,P1Y,2016,EXP,PC_TOT,WORLD,LT,,7.8,Annual,Annual,Year 2016,No data,Exports,Percentage of total,All countries of the world,Lithuania
A,P1Y,2016,EXP,PC_TOT,WORLD,LU,,15.3,Annual,Annual,Year 2016,No data,Exports,Percentage of total,All countries of the world,Luxembourg
A,P1Y,2016,EXP,PC_TOT,WORLD,LV,,10.2,Annual,Annual,Year 2016,No data,Exports,Percentage of total,All countries of the world,Latvia
A,P1Y,2016,EXP,PC_TOT,WORLD,MT,,18.5,Annual,Annual,Year 2016,No data,Exports,Percentage of total,All countries of the world,Malta
A,P1Y,2016,EXP,PC_TOT,WORLD,NL,,21,Annual,Annual,Year 2016,No data,Exports,Percentage of total,All countries of the world,Netherlands
A,P1Y,2016,EXP,PC_TOT,WORLD,PL,,8.5,Annual,Annual,Year 2016,No data,Exports,Percentage of total,All countries of the world,Poland
A,P1Y,2016,EXP,PC_TOT,WORLD,PT,,4.4,Annual,Annual,Year 2016,No data,Exports,Percentage of total,All countries of the world,Portugal
A,P1Y,2016,EXP,PC_TOT,WORLD,RO,,8.3,Annual,Annual,Year 2016,No data,Exports,Percentage of total,All countries of the world,Romania
A,P1Y,2016,EXP,PC_TOT,WORLD,SE,,13.4,Annual,Annual,Year 2016,No data,Exports,Percentage of total,All countries of the world,Sweden
A,P1Y,2016,EXP,PC_TOT,WORLD,SI,,5.7,Annual,Annual,Year 2016,No data,Exports,Percentage of total,All countries of the world,Slovenia
A,P1Y,2016,EXP,PC_TOT,WORLD,SK,,9.7,Annual,Annual,Year 2016,No data,Exports,Percentage of total,All countries of the world,Slovakia
A,P1Y,2016,EXP,PC_TOT,WORLD,UK,,18.4,Annual,Annual,Year 2016,No data,Exports,Percentage of total,All countries of the world,United Kingdom
A,P1Y,2017,EXP,MIO_EUR,EXT_EU28,AT,,8017,Annual,Annual,Year 2017,No data,Exports,Million euro,Extra-EU28,Austria
A,P1Y,2017,EXP,MIO_EUR,EXT_EU28,BE,,14727,Annual,Annual,Year 2017,No data,Exports,Million euro,Extra-EU28,Belgium
A,P1Y,2017,EXP,MIO_EUR,EXT_EU28,BG,,582,Annual,Annual,Year 2017,No data,Exports,Million euro,Extra-EU28,Bulgaria
A,P1Y,2017,EXP,MIO_EUR,EXT_EU28,CY,,107,Annual,Annual,Year 2017,No data,Exports,Million euro,Extra-EU28 (current composition),Cyprus
A,P1Y,2017,EXP,MIO_EUR,EXT_EU28,CZ,,5380,Annual,Annual,Year 2017,No data,Exports,Million euro,Extra-EU28,Czechia
A,P1Y,2017,EXP,MIO_EUR,EXT_EU28,DE,,92612,Annual,Annual,Year 2017,No data,Exports,Million euro,Extra-EU28,Germany
A,P1Y,2017,EXP,MIO_EUR,EXT_EU28,DK,,4433,Annual,Annual,Year 2017,No data,Exports,Million euro,Extra-EU28,Denmark
A,P1Y,2017,EXP,MIO_EUR,EXT_EU28,EE,,420,Annual,Annual,Year 2017,No data,Exports,Million euro,Extra-EU28,Estonia
A,P1Y,2017,EXP,MIO_EUR,EXT_EU28,EL,,354,Annual,Annual,Year 2017,No data,Exports,Million euro,Extra-EU28 (current composition),Greece
A,P1Y,2017,EXP,MIO_EUR,EXT_EU28,ES,,6620,Annual,Annual,Year 2017,No data,Exports,Million euro,Extra-EU28,Spain
A,P1Y,2017,EXP,MIO_EUR,EXT_EU28,EU28,,334702,Annual,Annual,Year 2017,No data,Exports,Million euro,Extra-EU28,European Union
A,P1Y,2017,EXP,MIO_EUR,EXT_EU28,FI,,2248,Annual,Annual,Year 2017,No data,Exports,Million euro,Extra-EU28,Finland
A,P1Y,2017,EXP,MIO_EUR,EXT_EU28,FR,,59554,Annual,Annual,Year 2017,No data,Exports,Million euro,Extra-EU28,France
A,P1Y,2017,EXP,MIO_EUR,EXT_EU28,HR,,636,Annual,Annual,Year 2017,No data,Exports,Million euro,Extra-EU28 (current composition),Croatia
A,P1Y,2017,EXP,MIO_EUR,EXT_EU28,HU,,3521,Annual,Annual,Year 2017,No data,Exports,Million euro,Extra-EU28,Hungary
A,P1Y,2017,EXP,MIO_EUR,EXT_EU28,IE,,24482,Annual,Annual,Year 2017,No data,Exports,Million euro,Extra-EU28,Ireland
A,P1Y,2017,EXP,MIO_EUR,EXT_EU28,IT,,16624,Annual,Annual,Year 2017,No data,Exports,Million euro,Extra-EU28,Italy
A,P1Y,2017,EXP,MIO_EUR,EXT_EU28,LT,,862,Annual,Annual,Year 2017,No data,Exports,Million euro,Extra-EU28,Lithuania
A,P1Y,2017,EXP,MIO_EUR,EXT_EU28,LU,,142,Annual,Annual,Year 2017,No data,Exports,Million euro,Extra-EU28 (current composition),Luxembourg
A,P1Y,2017,EXP,MIO_EUR,EXT_EU28,LV,,598,Annual,Annual,Year 2017,No data,Exports,Million euro,Extra-EU28,Latvia
A,P1Y,2017,EXP,MIO_EUR,EXT_EU28,MT,,382,Annual,Annual,Year 2017,No data,Exports,Million euro,Extra-EU28 (current composition),Malta
A,P1Y,2017,EXP,MIO_EUR,EXT_EU28,NL,,28768,Annual,Annual,Year 2017,No data,Exports,Million euro,Extra-EU28,Netherlands
A,P1Y,2017,EXP,MIO_EUR,EXT_EU28,PL,,4657,Annual,Annual,Year 2017,No data,Exports,Million euro,Extra-EU28,Poland
A,P1Y,2017,EXP,MIO_EUR,EXT_EU28,PT,,972,Annual,Annual,Year 2017,No data,Exports,Million euro,Extra-EU28 (current composition),Portugal
A,P1Y,2017,EXP,MIO_EUR,EXT_EU28,RO,,886,Annual,Annual,Year 2017,No data,Exports,Million euro,Extra-EU28,Romania
A,P1Y,2017,EXP,MIO_EUR,EXT_EU28,SE,,8403,Annual,Annual,Year 2017,No data,Exports,Million euro,Extra-EU28 (current composition),Sweden
A,P1Y,2017,EXP,MIO_EUR,EXT_EU28,SI,,653,Annual,Annual,Year 2017,No data,Exports,Million euro,Extra-EU28 (current composition),Slovenia
A,P1Y,2017,EXP,MIO_EUR,EXT_EU28,SK,,1018,Annual,Annual,Year 2017,No data,Exports,Million euro,Extra-EU28,Slovakia
A,P1Y,2017,EXP,MIO_EUR,EXT_EU28,UK,,47045,Annual,Annual,Year 2017,No data,Exports,Million euro,Extra-EU28,United Kingdom
A,P1Y,2017,EXP,MIO_EUR,INT_EU28,AT,,13967,Annual,Annual,Year 2017,No data,Exports,Million euro,Intra-EU28,Austria
A,P1Y,2017,EXP,MIO_EUR,INT_EU28,BE,,22547,Annual,Annual,Year 2017,No data,Exports,Million euro,Intra-EU28,Belgium
A,P1Y,2017,EXP,MIO_EUR,INT_EU28,BG,,910,Annual,Annual,Year 2017,No data,Exports,Million euro,Intra-EU28,Bulgaria
A,P1Y,2017,EXP,MIO_EUR,INT_EU28,CY,,188,Annual,Annual,Year 2017,No data,Exports,Million euro,Intra-EU28,Cyprus
A,P1Y,2017,EXP,MIO_EUR,INT_EU28,CZ,,20518,Annual,Annual,Year 2017,No data,Exports,Million euro,Intra-EU28,Czechia
A,P1Y,2017,EXP,MIO_EUR,INT_EU28,DE,,100923,Annual,Annual,Year 2017,No data,Exports,Million euro,Intra-EU28,Germany
A,P1Y,2017,EXP,MIO_EUR,INT_EU28,DK,,4304,Annual,Annual,Year 2017,No data,Exports,Million euro,Intra-EU28,Denmark
A,P1Y,2017,EXP,MIO_EUR,INT_EU28,EE,,1127,Annual,Annual,Year 2017,No data,Exports,Million euro,Intra-EU28,Estonia
A,P1Y,2017,EXP,MIO_EUR,INT_EU28,EL,,894,Annual,Annual,Year 2017,No data,Exports,Million euro,Intra-EU28,Greece
A,P1Y,2017,EXP,MIO_EUR,INT_EU28,ES,,9625,Annual,Annual,Year 2017,No data,Exports,Million euro,Intra-EU28,Spain
A,P1Y,2017,EXP,MIO_EUR,INT_EU28,FI,,1726,Annual,Annual,Year 2017,No data,Exports,Million euro,Intra-EU28,Finland
A,P1Y,2017,EXP,MIO_EUR,INT_EU28,FR,,37909,Annual,Annual,Year 2017,No data,Exports,Million euro,Intra-EU28,France
A,P1Y,2017,EXP,MIO_EUR,INT_EU28,HR,,671,Annual,Annual,Year 2017,No data,Exports,Million euro,Intra-EU28,Croatia
A,P1Y,2017,EXP,MIO_EUR,INT_EU28,HU,,12586,Annual,Annual,Year 2017,No data,Exports,Million euro,Intra-EU28,Hungary
A,P1Y,2017,EXP,MIO_EUR,INT_EU28,IE,,17511,Annual,Annual,Year 2017,No data,Exports,Million euro,Intra-EU28,Ireland
A,P1Y,2017,EXP,MIO_EUR,INT_EU28,IT,,17335,Annual,Annual,Year 2017,No data,Exports,Million euro,Intra-EU28,Italy
A,P1Y,2017,EXP,MIO_EUR,INT_EU28,LT,,1273,Annual,Annual,Year 2017,No data,Exports,Million euro,Intra-EU28,Lithuania
A,P1Y,2017,EXP,MIO_EUR,INT_EU28,LU,,824,Annual,Annual,Year 2017,No data,Exports,Million euro,Intra-EU28,Luxembourg
A,P1Y,2017,EXP,MIO_EUR,INT_EU28,LV,,709,Annual,Annual,Year 2017,No data,Exports,Million euro,Intra-EU28,Latvia
A,P1Y,2017,EXP,MIO_EUR,INT_EU28,MT,,183,Annual,Annual,Year 2017,No data,Exports,Million euro,Intra-EU28 (current composition),Malta
A,P1Y,2017,EXP,MIO_EUR,INT_EU28,NL,,95969,Annual,Annual,Year 2017,No data,Exports,Million euro,Intra-EU28,Netherlands
A,P1Y,2017,EXP,MIO_EUR,INT_EU28,PL,,12796,Annual,Annual,Year 2017,No data,Exports,Million euro,Intra-EU28,Poland
A,P1Y,2017,EXP,MIO_EUR,INT_EU28,PT,,1530,Annual,Annual,Year 2017,No data,Exports,Million euro,Intra-EU28,Portugal
A,P1Y,2017,EXP,MIO_EUR,INT_EU28,RO,,4077,Annual,Annual,Year 2017,No data,Exports,Million euro,Intra-EU28,Romania
A,P1Y,2017,EXP,MIO_EUR,INT_EU28,SE,,7721,Annual,Annual,Year 2017,No data,Exports,Million euro,Intra-EU28,Sweden
A,P1Y,2017,EXP,MIO_EUR,INT_EU28,SI,,1242,Annual,Annual,Year 2017,No data,Exports,Million euro,Intra-EU28,Slovenia
A,P1Y,2017,EXP,MIO_EUR,INT_EU28,SK,,6864,Annual,Annual,Year 2017,No data,Exports,Million euro,Intra-EU28,Slovakia
A,P1Y,2017,EXP,MIO_EUR,INT_EU28,UK,,23805,Annual,Annual,Year 2017,No data,Exports,Million euro,Intra-EU28,United Kingdom
A,P1Y,2017,EXP,MIO_EUR,WORLD,AT,,21984,Annual,Annual,Year 2017,No data,Exports,Million euro,All countries of the world,Austria
A,P1Y,2017,EXP,MIO_EUR,WORLD,BE,,37274,Annual,Annual,Year 2017,No data,Exports,Million euro,All countries of the world,Belgium
A,P1Y,2017,EXP,MIO_EUR,WORLD,BG,,1492,Annual,Annual,Year 2017,No data,Exports,Million euro,All countries of the world,Bulgaria
A,P1Y,2017,EXP,MIO_EUR,WORLD,CY,,295,Annual,Annual,Year 2017,No data,Exports,Million euro,All countries of the world,Cyprus
A,P1Y,2017,EXP,MIO_EUR,WORLD,CZ,,25898,Annual,Annual,Year 2017,No data,Exports,Million euro,All countries of the world,Czechia
A,P1Y,2017,EXP,MIO_EUR,WORLD,DE,,193535,Annual,Annual,Year 2017,No data,Exports,Million euro,All countries of the world,Germany
A,P1Y,2017,EXP,MIO_EUR,WORLD,DK,,8737,Annual,Annual,Year 2017,No data,Exports,Million euro,All countries of the world,Denmark
A,P1Y,2017,EXP,MIO_EUR,WORLD,EE,,1547,Annual,Annual,Year 2017,No data,Exports,Million euro,All countries of the world,Estonia
A,P1Y,2017,EXP,MIO_EUR,WORLD,EL,,1248,Annual,Annual,Year 2017,No data,Exports,Million euro,All countries of the world,Greece
A,P1Y,2017,EXP,MIO_EUR,WORLD,ES,,16245,Annual,Annual,Year 2017,No data,Exports,Million euro,All countries of the world,Spain
A,P1Y,2017,EXP,MIO_EUR,WORLD,FI,,3974,Annual,Annual,Year 2017,No data,Exports,Million euro,All countries of the world,Finland
A,P1Y,2017,EXP,MIO_EUR,WORLD,FR,,97463,Annual,Annual,Year 2017,No data,Exports,Million euro,All countries of the world,France
A,P1Y,2017,EXP,MIO_EUR,WORLD,HR,,1307,Annual,Annual,Year 2017,No data,Exports,Million euro,All countries of the world,Croatia
A,P1Y,2017,EXP,MIO_EUR,WORLD,HU,,16106,Annual,Annual,Year 2017,No data,Exports,Million euro,All countries of the world,Hungary
A,P1Y,2017,EXP,MIO_EUR,WORLD,IE,,41993,Annual,Annual,Year 2017,No data,Exports,Million euro,All countries of the world,Ireland
A,P1Y,2017,EXP,MIO_EUR,WORLD,IT,,33958,Annual,Annual,Year 2017,No data,Exports,Million euro,All countries of the world,Italy
A,P1Y,2017,EXP,MIO_EUR,WORLD,LT,,2135,Annual,Annual,Year 2017,No data,Exports,Million euro,All countries of the world,Lithuania
A,P1Y,2017,EXP,MIO_EUR,WORLD,LU,,966,Annual,Annual,Year 2017,No data,Exports,Million euro,All countries of the world,Luxembourg
A,P1Y,2017,EXP,MIO_EUR,WORLD,LV,,1307,Annual,Annual,Year 2017,No data,Exports,Million euro,All countries of the world,Latvia
A,P1Y,2017,EXP,MIO_EUR,WORLD,MT,,565,Annual,Annual,Year 2017,No data,Exports,Million euro,All countries of the world,Malta
A,P1Y,2017,EXP,MIO_EUR,WORLD,NL,,124737,Annual,Annual,Year 2017,No data,Exports,Million euro,All countries of the world,Netherlands
A,P1Y,2017,EXP,MIO_EUR,WORLD,PL,,17453,Annual,Annual,Year 2017,No data,Exports,Million euro,All countries of the world,Poland
A,P1Y,2017,EXP,MIO_EUR,WORLD,PT,,2503,Annual,Annual,Year 2017,No data,Exports,Million euro,All countries of the world,Portugal
A,P1Y,2017,EXP,MIO_EUR,WORLD,RO,,4963,Annual,Annual,Year 2017,No data,Exports,Million euro,All countries of the world,Romania
A,P1Y,2017,EXP,MIO_EUR,WORLD,SE,,16124,Annual,Annual,Year 2017,No data,Exports,Million euro,All countries of the world,Sweden
A,P1Y,2017,EXP,MIO_EUR,WORLD,SI,,1895,Annual,Annual,Year 2017,No data,Exports,Million euro,All countries of the world,Slovenia
A,P1Y,2017,EXP,MIO_EUR,WORLD,SK,,7882,Annual,Annual,Year 2017,No data,Exports,Million euro,All countries of the world,Slovakia
A,P1Y,2017,EXP,MIO_EUR,WORLD,UK,,70850,Annual,Annual,Year 2017,No data,Exports,Million euro,All countries of the world,United Kingdom
A,P1Y,2017,EXP,PC_TOT,EXT_EU28,AT,,18.7,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Extra-EU28 (current composition),Austria
A,P1Y,2017,EXP,PC_TOT,EXT_EU28,BE,,13.9,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Extra-EU28,Belgium
A,P1Y,2017,EXP,PC_TOT,EXT_EU28,BG,,5.8,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Extra-EU28,Bulgaria
A,P1Y,2017,EXP,PC_TOT,EXT_EU28,CY,,5.9,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Extra-EU28 (current composition),Cyprus
A,P1Y,2017,EXP,PC_TOT,EXT_EU28,CZ,,20.7,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Extra-EU28 (current composition),Czechia
A,P1Y,2017,EXP,PC_TOT,EXT_EU28,DE,,17.4,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Extra-EU28 (current composition),Germany
A,P1Y,2017,EXP,PC_TOT,EXT_EU28,DK,,12.8,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Extra-EU28 (current composition),Denmark
A,P1Y,2017,EXP,PC_TOT,EXT_EU28,EE,,11.6,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Extra-EU28 (current composition),Estonia
A,P1Y,2017,EXP,PC_TOT,EXT_EU28,EL,,2.6,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Extra-EU28 (current composition),Greece
A,P1Y,2017,EXP,PC_TOT,EXT_EU28,ES,,6.9,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Extra-EU28 (current composition),Spain
A,P1Y,2017,EXP,PC_TOT,EXT_EU28,EU28,,17.8,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Extra-EU28 (current composition),European Union
A,P1Y,2017,EXP,PC_TOT,EXT_EU28,FI,,9.2,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Extra-EU28 (current composition),Finland
A,P1Y,2017,EXP,PC_TOT,EXT_EU28,FR,,30.5,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Extra-EU28 (current composition),France
A,P1Y,2017,EXP,PC_TOT,EXT_EU28,HR,,12.4,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Extra-EU28 (current composition),Croatia
A,P1Y,2017,EXP,PC_TOT,EXT_EU28,HU,,18.6,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Extra-EU28 (current composition),Hungary
A,P1Y,2017,EXP,PC_TOT,EXT_EU28,IE,,41.1,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Extra-EU28,Ireland
A,P1Y,2017,EXP,PC_TOT,EXT_EU28,IT,,8.4,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Extra-EU28 (current composition),Italy
A,P1Y,2017,EXP,PC_TOT,EXT_EU28,LT,,7.8,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Extra-EU28,Lithuania
A,P1Y,2017,EXP,PC_TOT,EXT_EU28,LU,,6.4,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Extra-EU28 (current composition),Luxembourg
A,P1Y,2017,EXP,PC_TOT,EXT_EU28,LV,,14.3,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Extra-EU28 (current composition),Latvia
A,P1Y,2017,EXP,PC_TOT,EXT_EU28,MT,,37.2,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Extra-EU28 (current composition),Malta
A,P1Y,2017,EXP,PC_TOT,EXT_EU28,NL,,20.2,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Extra-EU28,Netherlands
A,P1Y,2017,EXP,PC_TOT,EXT_EU28,PL,,11.2,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Extra-EU28 (current composition),Poland
A,P1Y,2017,EXP,PC_TOT,EXT_EU28,PT,,6.8,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Extra-EU28 (current composition),Portugal
A,P1Y,2017,EXP,PC_TOT,EXT_EU28,RO,,5.9,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Extra-EU28 (current composition),Romania
A,P1Y,2017,EXP,PC_TOT,EXT_EU28,SE,,15.2,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Extra-EU28 (current composition),Sweden
A,P1Y,2017,EXP,PC_TOT,EXT_EU28,SI,,7.9,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Extra-EU28 (current composition),Slovenia
A,P1Y,2017,EXP,PC_TOT,EXT_EU28,SK,,9.5,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Extra-EU28 (current composition),Slovakia
A,P1Y,2017,EXP,PC_TOT,EXT_EU28,UK,,23,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Extra-EU28 (current composition),United Kingdom
A,P1Y,2017,EXP,PC_TOT,INT_EU28,AT,,13.2,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Intra-EU28 (current composition),Austria
A,P1Y,2017,EXP,PC_TOT,INT_EU28,BE,,8.2,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Intra-EU28 (current composition),Belgium
A,P1Y,2017,EXP,PC_TOT,INT_EU28,BG,,5.2,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Intra-EU28,Bulgaria
A,P1Y,2017,EXP,PC_TOT,INT_EU28,CY,,16.9,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Intra-EU28,Cyprus
A,P1Y,2017,EXP,PC_TOT,INT_EU28,CZ,,15.2,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Intra-EU28,Czechia
A,P1Y,2017,EXP,PC_TOT,INT_EU28,DE,,13.5,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Intra-EU28,Germany
A,P1Y,2017,EXP,PC_TOT,INT_EU28,DK,,7.7,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Intra-EU28 (current composition),Denmark
A,P1Y,2017,EXP,PC_TOT,INT_EU28,EE,,12.2,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Intra-EU28 (current composition),Estonia
A,P1Y,2017,EXP,PC_TOT,INT_EU28,EL,,5.8,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Intra-EU28,Greece
A,P1Y,2017,EXP,PC_TOT,INT_EU28,ES,,5.1,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Intra-EU28,Spain
A,P1Y,2017,EXP,PC_TOT,INT_EU28,FI,,4.8,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Intra-EU28 (current composition),Finland
A,P1Y,2017,EXP,PC_TOT,INT_EU28,FR,,13.6,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Intra-EU28,France
A,P1Y,2017,EXP,PC_TOT,INT_EU28,HR,,7.4,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Intra-EU28,Croatia
A,P1Y,2017,EXP,PC_TOT,INT_EU28,HU,,15.4,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Intra-EU28,Hungary
A,P1Y,2017,EXP,PC_TOT,INT_EU28,IE,,28.2,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Intra-EU28,Ireland
A,P1Y,2017,EXP,PC_TOT,INT_EU28,IT,,6.9,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Intra-EU28 (current composition),Italy
A,P1Y,2017,EXP,PC_TOT,INT_EU28,LT,,8.3,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Intra-EU28,Lithuania
A,P1Y,2017,EXP,PC_TOT,INT_EU28,LU,,7,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Intra-EU28,Luxembourg
A,P1Y,2017,EXP,PC_TOT,INT_EU28,LV,,8.7,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Intra-EU28,Latvia
A,P1Y,2017,EXP,PC_TOT,INT_EU28,MT,,15.3,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Intra-EU28 (current composition),Malta
A,P1Y,2017,EXP,PC_TOT,INT_EU28,NL,,22.1,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Intra-EU28 (current composition),Netherlands
A,P1Y,2017,EXP,PC_TOT,INT_EU28,PL,,7.7,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Intra-EU28 (current composition),Poland
A,P1Y,2017,EXP,PC_TOT,INT_EU28,PT,,3.8,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Intra-EU28,Portugal
A,P1Y,2017,EXP,PC_TOT,INT_EU28,RO,,8.6,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Intra-EU28 (current composition),Romania
A,P1Y,2017,EXP,PC_TOT,INT_EU28,SE,,9.6,Annual,Annual,Year 2017,No data,Exports,Percentage of total,Intra-EU28 (current composition),Sweden
